1.20515765865591	4.4148266713531	44.5
1.1921002262679	4.41672456290673	44.5
1.17906126073989	4.41874543174862	44.5
1.16604192026819	4.42088909837353	44.5
1.1530433613059	4.42315537236859	44.5
1.14006673846019	4.42554405243024	44.5
1.12711320438973	4.42805492638211	44.5
1.11418390970232	4.43068777119386	44.5
1.10128000285266	4.43344235300097	44.5
1.08840263004038	4.43631842712558	44.5
1.07555293510818	4.43931573809815	44.5
1.06273205944027	4.44243401968018	44.5
1.04994114186096	4.44567299488788	44.5
1.03718131853351	4.44903237601674	44.5
1.0244537228592	4.45251186466711	44.5
1.01175948537667	4.45611115177067	44.5
0.999099733661496	4.45982991761795	44.5
0.986475592226023	4.46366783188666	44.5
0.973888182419488	4.46762455367105	44.5
0.961338622328412	4.47169973151223	44.5
0.948828026677284	4.47589300342933	44.5
0.93635750672955	4.4802039969517	44.5
0.923928170188894	4.48463232915196	44.5
0.911541121100857	4.48917760668005	44.5
0.899197459754763	4.49383942579813	44.5
0.886898282585984	4.49861737241647	44.5
0.874644682078551	4.50351102213023	44.5
0.862437746668113	4.50851994025715	44.5
0.850278560645255	4.51364368187615	44.5
0.838168204059185	4.51888179186688	44.5
0.826107752621798	4.52423380495012	44.5
0.814098277612126	4.52969924572913	44.5
0.802140845781179	4.53527762873184	44.5
0.790236519257192	4.54096845845404	44.5
0.778386355451278	4.54677122940332	44.5
0.766591406963504	4.55268542614401	44.5
0.754852721489397	4.55871052334295	44.5
0.743171341726873	4.56484598581618	44.5
0.731548305283626	4.57109126857645	44.5
0.719984644584959	4.57744581688163	44.5
0.708481386782077	4.583909066284	44.5
0.69703955366085	4.59048044268037	44.5
0.685660161551056	4.59715936236309	44.5
0.674344221236097	4.60394523207191	44.5
0.663092737863223	4.61083744904663	44.5
0.651906710854243	4.6178354010807	44.5
0.640787133816756	4.62493846657556	44.5
0.629734994455888	4.63214601459584	44.5
0.618751274486562	4.63945740492547	44.5
0.607836949546295	4.64687198812448	44.5
0.596992989108535	4.65438910558672	44.5
0.58622035639655	4.66200808959834	44.5
0.575520008297866	4.66972826339715	44.5
0.56489289527927	4.67754894123265	44.5
0.554339961302389	4.68546942842703	44.5
0.543862143739837	4.69348902143682	44.5
0.533460373291951	4.70160700791539	44.5
0.52313557390413	4.70982266677625	44.5
0.512888662684753	4.71813526825707	44.5
0.502720549823722	4.72654407398453	44.5
0.492632138511617	4.73504833703987	44.5
0.48262432485946	4.74364730202529	44.5
0.472697997819128	4.752340205131	44.5
0.462854039104383	4.76112627420306	44.5
0.453093323112557	4.77000472881204	44.5
0.443416716846881	4.77897478032225	44.5
0.433825079839476	4.78803563196185	44.5
0.424319264074999	4.79718647889362	44.5
0.414900113914972	4.80642650828641	44.5
0.405568466022772	4.81575489938739	44.5
0.396325149289324	4.82517082359491	44.5
0.387170984759465	4.83467344453216	44.5
0.378106785559018	4.84426191812139	44.5
0.369133356822567	4.85393539265894	44.5
0.360251495621938	4.86369300889086	44.5
0.351461990895397	4.87353390008927	44.5
0.342765623377577	4.8834571921293	44.5
0.334163165530124	4.89346200356679	44.5
0.325655381473085	4.90354744571652	44.5
0.317243026917031	4.9137126227312	44.5
0.308926849095936	4.92395663168106	44.5
0.300707586700799	4.93427856263397	44.5
0.29258596981403	4.94467749873635	44.5
0.284562719844602	4.95515251629456	44.5
0.276638549463967	4.96570268485697	44.5
0.268814162542757	4.97632706729662	44.5
0.261090254088261	4.98702471989443	44.5
0.253467510182687	4.99779469242303	44.5
0.245946607922224	5.00863602823119	44.5
0.238528215356898	5.01954776432878	44.5
0.231212991431231	5.03052893147231	44.5
0.224001585925709	5.04157855425101	44.5
0.216894639399065	5.05269565117351	44.5
0.209892783131384	5.06387923475497	44.5
0.202996639068025	5.07512831160484	44.5
0.196206819764377	5.08644188251506	44.5
0.189523928331451	5.09781894254884	44.5
0.182948558382305	5.10925848112995	44.5
0.176481293979317	5.12075948213242	44.5
0.170122709582305	5.13232092397082	44.5
0.163873369997502	5.14394177969106	44.5
0.157733830327385	5.15562101706153	44.5
0.151704635921365	5.16735759866484	44.5
0.145786322327352	5.17915048198995	44.5
0.13997941524418	5.19099861952478	44.5
0.13428443047491	5.20290095884924	44.5
0.128701873881021	5.21485644272873	44.5
0.123232241337467	5.22686400920804	44.5
0.117876018688636	5.2389225917057	44.5
0.112633681705195	5.25103111910869	44.5
0.107505696041827	5.26318851586758	44.5
0.102492517195868	5.2753937020921	44.5
0.0975945904668494	5.28764559364704	44.5
0.092812350916945	5.29994310224854	44.5
0.0881462233323225	5.31228513556079	44.5
0.0835966221854134	5.32467059729303	44.5
0.0791639515980986	5.33709838729694	44.5
0.0748486053058095	5.34956740166433	44.5
0.0706509666225552	5.36207653282527	44.5
0.0665714084068756	5.3746246696464	44.5
0.0626102930287189	5.38721069752964	44.5
0.0587679723372567	5.39983349851122	44.5
0.0550447876296305	5.41249195136099	44.5
0.0514410696206324	5.42518493168195	44.5
0.0479571384133337	5.43791131201021	44.5
0.0445933034706494	5.45066996191508	44.5
0.0413498635878478	5.46345974809951	44.5
0.0382271068660136	5.47627953450074	44.5
0.0352253106864557	5.4891281823912	44.5
0.0323447416860667	5.50200455047971	44.5
0.0295856557336409	5.51490749501279	44.5
0.0269482979071465	5.52783586987632	44.5
0.0244329024719545	5.54078852669727	44.5
0.0220396928600322	5.55376431494578	44.5
0.0197688816500947	5.56676208203731	44.5
0.0176206705487241	5.57978067343503	44.5
0.0155952503724512	5.59281893275237	44.5
0.0136928010308077	5.60587570185576	44.5
